Time,Bittrex,Binance,Bitfinix,Poloniex,Bittrex-Binance-diff,Bittrex-Bitfinix-diff,Bittrex-Poloniex-diff,Binance-Bitfinix-diff,Binance-Poloniex-diff,Bitfinix-Poloniex-diff,max diff
1518430880,8746.99,8710.5,8740.229344,8844.99999,0.004189197,0.00077351,0.011204996,0.003413047,0.015441133,0.011987174,0.015441133
1518430900,8746,8722.87,8747.5,8841.001007,0.00265165,0.000171507,0.010862224,0.002823612,0.013542677,0.010688883,0.013542677
1518430920,8745,8728.04,8754.2,8845,0.001943162,0.00105203,0.011435106,0.002997236,0.013400489,0.010372164,0.013400489
1518430940,8735.468356,8734.53,8766.3,8845,0.000107431,0.003529478,0.012538726,0.003637288,0.012647504,0.008977562,0.012647504
1518430960,8735.468356,8716.88,8762,8841.001007,0.002132455,0.003037232,0.012080938,0.005176164,0.014239155,0.009016321,0.014239155
1518430980,8740,8726.85,8761.9,8841.001007,0.001506844,0.002505721,0.011556179,0.00401634,0.013080436,0.009027837,0.013080436
1518431000,8740,8725.5,8761.1,8844.9999,0.001661796,0.002414188,0.012013719,0.004079995,0.013695479,0.009576412,0.013695479
1518431020,8735.468356,8733,8764.8,8834.544694,0.000282647,0.003357764,0.011341846,0.00364136,0.011627699,0.007957363,0.011627699
1518431040,8735.4,8736.75,8765.9,8838.604528,0.000154544,0.00349154,0.011814517,0.003336481,0.011658171,0.008294017,0.011814517
1518431060,8739.468356,8739.98,8769.1,8805.637003,5.85E-05,0.003390555,0.007571244,0.003331815,0.00751226,0.004166562,0.007571244
1518431080,8732.124856,8745,8770.8,8810.20453,0.001474457,0.004429064,0.008941658,0.002950257,0.007456207,0.004492695,0.008941658
1518431100,8745,8746.87,8770.8,8793.038664,0.000213836,0.002950257,0.005493272,0.002735836,0.005278307,0.002535534,0.005493272
1518431120,8764.23,8734.55,8770.896815,8793.038664,0.003398,0.000760685,0.003287073,0.004161269,0.006696242,0.002524468,0.006696242
1518431140,8746,8729.88,8770.774145,8795.964028,0.001846532,0.002832626,0.005712786,0.004684388,0.007569867,0.002872025,0.007569867
1518431160,8747,8726.98,8770.896815,8810,0.002294035,0.002732001,0.007202469,0.005032304,0.009513027,0.004458288,0.009513027
1518431180,8745,8728.47,8770.8,8810,0.001893803,0.002950257,0.007432819,0.004849647,0.009340698,0.004469376,0.009340698
1518431200,8745,8728.43,8770.8,8810.151873,0.001898394,0.002950257,0.007450186,0.004854252,0.009362723,0.004486691,0.009362723
1518431220,8764.23,8729.99,8770.8,8815.205973,0.003922112,0.000749638,0.005816366,0.00467469,0.009761291,0.005062933,0.009761291
1518431240,8764,8730,8770.1,8835.351246,0.003894616,0.000696029,0.008141402,0.004593356,0.012067726,0.007440194,0.012067726
1518431260,8745,8721.11,8770,8835.351248,0.00273933,0.002858776,0.010331761,0.005605938,0.013099393,0.007451682,0.013099393
1518431280,8740,8723.97,8766,8835.351248,0.001837466,0.002974828,0.010909754,0.004817761,0.012767266,0.00791139,0.012767266
1518431300,8746,8722.99,8765.9,8835.351248,0.002637857,0.002275326,0.010216241,0.004919185,0.012881047,0.007922888,0.012881047
1518431320,8740,8716.31,8755,8795.964028,0.002717893,0.001716247,0.006403207,0.004438805,0.009138503,0.00467893,0.009138503
1518431340,8745,8712.31,8747.5,8800.145833,0.003752162,0.000285878,0.006305984,0.004039112,0.010081808,0.006018386,0.010081808
1518431360,8742,8722.82,8748.6,8800.145833,0.00219883,0.000754976,0.006651319,0.002955466,0.008864775,0.005891895,0.008864775
1518431380,8745,8723.42,8752.9,8800.145833,0.0024738,0.000903373,0.006305984,0.003379409,0.008795384,0.005397735,0.008795384
1518431400,8745,8729.56,8770.8,8787.999994,0.001768703,0.002950257,0.004917095,0.004724179,0.006694495,0.001961052,0.006694495
1518431420,8745,8725,8760.9,8787.814256,0.002292264,0.001818182,0.004895855,0.004114613,0.007199342,0.003072088,0.007199342
1518431440,8753,8723.05,8761.1,8787,0.003433432,0.000925397,0.003884382,0.004362006,0.007331151,0.00295625,0.007331151
1518431460,8753,8725,8761.1,8800.145833,0.003209169,0.000925397,0.005386248,0.004137536,0.008612703,0.004456727,0.008612703
1518431480,8753,8724.99,8761.2,8800.145833,0.003210319,0.000936822,0.005386248,0.004150148,0.008613859,0.004445262,0.008613859
1518431500,8753,8722,8764.9,8795.235039,0.003554231,0.001359534,0.004825207,0.004918597,0.008396588,0.003460968,0.008396588
1518431520,8756,8734.9,8770.8,8795.235039,0.002415597,0.00169027,0.004480932,0.00410995,0.006907353,0.002785953,0.006907353
1518431540,8754,8742.98,8783,8795.235039,0.00126044,0.003312771,0.004710423,0.004577387,0.0059768,0.001393036,0.0059768
1518431560,8777,8764.91,8803.8,8795.235039,0.001379364,0.003053435,0.002077594,0.004437011,0.003459823,0.000973818,0.004437011
1518431580,8778.82,8775.4,8805.3,8800,0.000389726,0.003016351,0.002412625,0.003407252,0.002803291,0.000602273,0.003407252
1518431600,8790,8759.95,8805.8,8800,0.003430385,0.001797497,0.001137656,0.005234048,0.004571944,0.000659091,0.005234048
1518431620,8790,8764.83,8805.8,8800,0.002871704,0.001797497,0.001137656,0.004674363,0.004012628,0.000659091,0.004674363
1518431640,8790,8771,8821.2,8800,0.00216623,0.003549488,0.001137656,0.005723407,0.00330635,0.002409091,0.005723407
1518431660,8790.1,8788,8830,8787.999999,0.000238962,0.004539198,0.000238962,0.004779244,1.14E-10,0.004779245,0.004779245
1518431680,8819,8799.22,8843.8,8787.999999,0.002247927,0.00281211,0.003527538,0.005066358,0.001276741,0.006349568,0.006349568
1518431700,8820,8817.73,8855.5,8806.104565,0.000257436,0.004024943,0.001577932,0.004283415,0.001320156,0.005609226,0.005609226
1518431720,8820,8817.11,8853,8800,0.000327772,0.003741497,0.002272727,0.004070495,0.001944318,0.006022727,0.006022727
1518431740,8825,8806.25,8853.4,8807.704566,0.00212917,0.00321813,0.001963671,0.005354152,0.000165174,0.005188121,0.005354152
1518431760,8825,8810.28,8850,8825.63,0.001670776,0.002832861,7.14E-05,0.00450837,0.001742283,0.002761276,0.00450837
1518431780,8833,8807.01,8843.7,8825.63,0.002951058,0.001211366,0.000835068,0.004166,0.002114225,0.002047446,0.004166
1518431800,8835.91222,8776.65,8833,8825.63,0.00675226,0.000329698,0.001165041,0.006420445,0.005580717,0.000835068,0.00675226
1518431820,8833,8790,8829.2,8825.63,0.004891923,0.00043039,0.000835068,0.004459613,0.00405347,0.000404504,0.004891923
1518431840,8840,8800,8835.6,8811,0.004545455,0.000497985,0.00329134,0.004045455,0.00125,0.002791965,0.004545455
1518431860,8840.214574,8809.57,8846,8815.206055,0.003478555,0.000654444,0.002836975,0.004135276,0.000639765,0.003493276,0.004135276
1518431880,8850,8809.5,8849.9,8815.206055,0.00459731,1.13E-05,0.003947037,0.004585958,0.000647716,0.003935693,0.00459731
1518431900,8840.214574,8811.04,8850,8810.317004,0.003311139,0.001106922,0.003393473,0.004421725,8.21E-05,0.004504151,0.004504151
1518431920,8840.214574,8815.13,8851.8,8810.317007,0.002845627,0.001310537,0.003393472,0.004159893,0.000546291,0.004708456,0.004708456
1518431940,8850,8823.92,8851.8,8810.317004,0.002955602,0.00020339,0.004504151,0.003159593,0.001543985,0.004708457,0.004708457
1518431960,8840.214575,8836.99,8850,8810.317005,0.000364895,0.001106922,0.003393473,0.001472221,0.003027473,0.004504151,0.004504151
1518431980,8840.214575,8832.09,8851.1,8819.969742,0.000919893,0.001231353,0.00229534,0.002152378,0.001374184,0.00352952,0.00352952
1518432000,8840.214574,8829.99,8840.1,8831.939992,0.001157937,1.30E-05,0.000936893,0.001144962,0.000220837,0.00092392,0.001157937
1518432020,8833,8823.82,8842,8831.939993,0.001040366,0.001018906,0.00012002,0.002060332,0.000920236,0.001139048,0.002060332
1518432040,8849,8823.82,8837,8810.317004,0.002853639,0.001357927,0.004390647,0.001493684,0.001532635,0.003028608,0.004390647
1518432060,8830,8819.82,8833.4,8810,0.001154219,0.000385051,0.002270148,0.001539714,0.001114642,0.002656073,0.002656073
1518432080,8840.214574,8820.97,8840.1,8827.004565,0.002181685,1.30E-05,0.001496545,0.002168696,0.000684116,0.001483565,0.002181685
1518432100,8844,8830.02,8847.2,8810,0.001583235,0.000361827,0.003859251,0.001945635,0.002272418,0.004222474,0.004222474
1518432120,8840.214574,8830,8839.1,8810,0.001156803,0.000126096,0.003429577,0.001030578,0.002270148,0.003303065,0.003429577
1518432140,8840.214574,8824.32,8838,8810,0.001801224,0.000250574,0.003429577,0.001550261,0.001625426,0.003178207,0.003429577
1518432160,8823,8826,8837.9,8810.317004,0.00034002,0.001688768,0.001439562,0.001348289,0.001780072,0.003130761,0.003130761
1518432180,8840,8825,8837.8,8810.266607,0.001699717,0.000248931,0.003374857,0.001450425,0.001672298,0.003125149,0.003374857
1518432200,8840,8823,8837.8,8820,0.001926782,0.000248931,0.002267574,0.001677434,0.000340136,0.002018141,0.002267574
1518432220,8840,8821.1,8835.1,8820.939993,0.00214259,0.000554606,0.002160768,0.001587104,1.81E-05,0.001605272,0.002160768
1518432240,8839,8785.11,8805.9,8823,0.006134243,0.003758844,0.001813442,0.002366504,0.00431298,0.00194188,0.006134243
1518432260,8805,8799.88,8805,8823,0.000581826,0,0.002044293,0.000581826,0.002627309,0.002044293,0.002627309
1518432280,8805,8785.23,8797,8823,0.002250368,0.000909401,0.002044293,0.001339749,0.004299261,0.002955553,0.004299261
1518432300,8805.01,8786.27,8794.2,8823.000001,0.002132873,0.001229219,0.002043155,0.000902545,0.004180386,0.003274886,0.004180386
1518432320,8805,8797.99,8794.1,8823.000001,0.000796773,0.001239467,0.002044293,0.000442342,0.002842695,0.003286294,0.003286294
1518432340,8805,8805.02,8808.1,8823.000001,2.27E-06,0.000352073,0.002044293,0.0003498,0.002042017,0.001691625,0.002044293
1518432360,8803.644,8810.39,8829.5,8824,0.000766274,0.002936966,0.002312224,0.00216903,0.001544767,0.0006233,0.002936966
1518432380,8803.01,8816.98,8821.4,8824,0.001586957,0.002089058,0.002384412,0.000501305,0.000796191,0.000294738,0.002384412
1518432400,8803.01,8814.99,8819.9,8824,0.001360898,0.001918662,0.002384412,0.000557006,0.001022123,0.000464858,0.002384412
1518432420,8802.13,8810.08,8824,8824,0.00090319,0.002484626,0.002484626,0.001580008,0.001580008,0,0.002484626
1518432440,8805,8805.63,8823.9,8823,7.16E-05,0.002146508,0.002044293,0.002074809,0.001972602,0.000102006,0.002146508
1518432460,8805,8810.43,8824,8823,0.000616695,0.002157865,0.002044293,0.00154022,0.001426718,0.00011334,0.002157865
1518432480,8805,8814,8821.1,8809,0.001022147,0.001828507,0.000454287,0.000805537,0.000567601,0.001373595,0.001828507
1518432500,8810.13,8808,8821.1,8809,0.000241826,0.001245158,0.000128278,0.001487284,0.000113533,0.001373595,0.001487284
1518432520,8802.13,8805.96,8799.9,8809,0.000435122,0.000253412,0.000780493,0.000688644,0.000345221,0.001034103,0.001034103
1518432540,8802.13,8798.38,8795.9,8806,0.000426215,0.000708285,0.000439666,0.00028195,0.000866069,0.001148262,0.001148262
1518432560,8802.13,8785.97,8785.617201,8807.604564,0.001839296,0.001879526,0.000621959,4.02E-05,0.002462399,0.002502654,0.002502654
1518432580,8810.13,8796.41,8789.1,8807.604564,0.001559727,0.002392736,0.000286734,0.000831712,0.001272629,0.002105399,0.002392736
1518432600,8802.13,8788.01,8778.8,8807.604564,0.001606735,0.002657539,0.000621959,0.001049118,0.002229693,0.00328115,0.00328115
1518432620,8802.13,8787.76,8777.030309,8807,0.001635229,0.002859702,0.000553275,0.001222474,0.002189409,0.003414559,0.003414559
1518432640,8802.13,8793,8777.030309,8800,0.001038326,0.002859702,0.000242045,0.001819487,0.000796088,0.002617023,0.002859702
1518432660,8804,8792.01,8809,8800,0.001363738,0.000567924,0.000454545,0.001932436,0.00090878,0.001022727,0.001932436
1518432680,8809,8801.17,8805.4,8801,0.000889654,0.00040884,0.000908988,0.000480618,1.93E-05,0.000499943,0.000908988
1518432700,8809,8799.96,8798.6,8802,0.001027277,0.001182006,0.000795274,0.00015457,0.000231819,0.000386425,0.001182006
1518432720,8809,8790.08,8789.3,8802,0.002152426,0.002241362,0.000795274,8.87E-05,0.001356074,0.001444939,0.002241362
1518432740,8804,8804.7,8789.3,8801,7.95E-05,0.001672488,0.00034087,0.00175213,0.000420407,0.001331164,0.00175213
1518432760,8807,8792,8790,8802,0.001706096,0.001934016,0.000568053,0.000227531,0.001137398,0.001365188,0.001934016
1518432780,8807,8791.26,8789.1,8801.01,0.001790415,0.002036614,0.000680604,0.000245759,0.001109056,0.001355088,0.002036614
1518432800,8807,8797,8788.1,8802.1,0.001136751,0.002150636,0.000556685,0.001012733,0.000579743,0.001593063,0.002150636
1518432820,8809,8798,8790.4,8802,0.001250284,0.002115945,0.000795274,0.00086458,0.000454649,0.001319621,0.002115945
1518432840,8802.13,8797.61,8791.2,8805,0.000513776,0.001243289,0.000326057,0.000729138,0.000840001,0.001569752,0.001569752
1518432860,8800,8799.55,8792,8808.340039,5.11E-05,0.000909918,0.000947732,0.000858735,0.000998919,0.001858512,0.001858512
1518432880,8796,8794.59,8791.9,8808.35,0.000160326,0.000466338,0.001404047,0.000305963,0.001564598,0.00187104,0.00187104
1518432900,8796,8798.5,8800,8817.421979,0.00028422,0.000454752,0.002435423,0.000170484,0.002150591,0.00197977,0.002435423
1518432920,8802.13,8799.99,8800,8820,0.000243182,0.000242045,0.00203019,1.14E-06,0.002273866,0.002272727,0.002273866
1518432940,8811,8814.99,8814,8820.704565,0.000452843,0.000340483,0.001101415,0.000112321,0.000648278,0.000760672,0.001101415
1518432960,8817.830971,8819,8823.644866,8810,0.000132576,0.000659334,0.000888873,0.000526689,0.001021566,0.001548793,0.001548793
1518432980,8817.830971,8810.19,8823.6,8810.704565,0.000867288,0.000654246,0.000808835,0.001522101,5.84E-05,0.00146361,0.001522101
1518433000,8817.830971,8797.6,8820.1,8794.281359,0.002299601,0.000257323,0.002677832,0.002557516,0.000377364,0.002935844,0.002935844
1518433020,8820,8799.47,8811.1,8800,0.002333095,0.00101009,0.002272727,0.001321671,6.02E-05,0.001261364,0.002333095
1518433040,8820,8804.99,8808.8,8800,0.001704715,0.001271456,0.002272727,0.000432709,0.000567045,0.001,0.002272727
1518433060,8820,8808.06,8811.1,8800,0.001355577,0.00101009,0.002272727,0.000345138,0.000915909,0.001261364,0.002272727
1518433080,8817.830971,8813.45,8819.9,8807.339107,0.000497078,0.000234641,0.001191264,0.000731836,0.000693841,0.001426185,0.001426185
1518433100,8820,8815.51,8824,8791.51196,0.00050933,0.000453515,0.003240403,0.000963075,0.002729683,0.003695387,0.003695387
1518433120,8820,8815,8825,8791.51196,0.000567215,0.000566893,0.003240403,0.00113443,0.002671672,0.003809133,0.003809133
1518433140,8820,8819,8825,8791.51196,0.000113392,0.000566893,0.003240403,0.000680349,0.003126657,0.003809133,0.003809133
1518433160,8805,8816.8,8830,8791.51196,0.001340148,0.002839296,0.001534212,0.001497142,0.002876415,0.004377864,0.004377864
1518433180,8829,8816.99,8831.285865,8800,0.001362143,0.000258904,0.003295455,0.0016214,0.001930682,0.003555212,0.003555212
1518433200,8829,8823.93,8843,8790,0.000574574,0.001585684,0.00443686,0.002161169,0.003860068,0.006029579,0.006029579
1518433220,8829,8824.81,8832.4,8790,0.000474798,0.000385095,0.00443686,0.000860075,0.003960182,0.004823663,0.004823663
1518433240,8830,8827.98,8820.1,8790,0.000228818,0.001122436,0.004550626,0.000893414,0.004320819,0.003424346,0.004550626
1518433260,8800,8824.4,8815.6,8790,0.002772727,0.001772727,0.001137656,0.00099823,0.003913538,0.0029124,0.003913538
1518433280,8830,8814.79,8812.7,8750.604566,0.001725509,0.001963076,0.009073137,0.000237158,0.007334971,0.007096131,0.009073137
1518433300,8800,8815.03,8814.7,8770.704565,0.001707955,0.001670455,0.003340146,3.74E-05,0.005053806,0.00501618,0.005053806
1518433320,8800,8818.94,8810.3,8750.604566,0.002152273,0.001170455,0.005644802,0.00098067,0.007809224,0.006821864,0.007809224
1518433340,8800,8815.5,8812,8750.604566,0.001761364,0.001363636,0.005644802,0.000397186,0.007416109,0.007016136,0.007416109
1518433360,8813,8819,8820.7,8754.704566,0.000680812,0.000873709,0.006658755,0.000192766,0.007344101,0.007538282,0.007538282
1518433380,8813,8820.01,8832.9,8755.704566,0.000795416,0.002258028,0.006543783,0.00146145,0.007344404,0.008816587,0.008816587
1518433400,8813,8822.01,8830.4,8755.704566,0.001022353,0.001974356,0.006543783,0.00095103,0.007572827,0.008531059,0.008531059
1518433420,8820,8825,8840,8760.704566,0.000566893,0.002267574,0.006768341,0.001699717,0.007339071,0.009051262,0.009051262
1518433440,8820,8828.45,8837.9,8760.704566,0.00095805,0.002029478,0.006768341,0.001070403,0.007732875,0.008811555,0.008811555
1518433460,8830,8815.49,8829.1,8755.704566,0.001645966,0.000101936,0.008485375,0.001543873,0.006828169,0.008382585,0.008485375
1518433480,8830,8822.04,8838,8755.704566,0.000902286,0.000906002,0.008485375,0.001809105,0.007576253,0.009399065,0.009399065
1518433500,8820,8820.1,8836.8,8720,1.13E-05,0.001904762,0.01146789,0.001893403,0.011479358,0.013394495,0.013394495
1518433520,8829,8815.54,8824.1,8710.5,0.001526849,0.000555297,0.013604271,0.000971013,0.012059009,0.013041731,0.013604271
1518433540,8820,8811.77,8820,8700,0.000933978,0,0.013793103,0.000933978,0.012847126,0.013793103,0.013793103
1518433560,8821.112745,8818.72,8820,8700,0.000271326,0.000126162,0.013921005,0.000145146,0.013645977,0.013793103,0.013921005
1518433580,8822,8810.23,8821.2,8692.755178,0.001335947,9.07E-05,0.014868108,0.001245143,0.013514107,0.014776077,0.014868108
1518433600,8822,8809.01,8821,8704,0.001474627,0.000113366,0.013556985,0.001361106,0.012064568,0.013442096,0.013556985
1518433620,8822,8805.22,8820,8711.000003,0.001905688,0.000226757,0.012742509,0.00167855,0.010816209,0.012512914,0.012742509
1518433640,8820.1,8802.35,8813.1,8718.6093,0.002016507,0.000794272,0.011640698,0.001221265,0.009604823,0.010837818,0.011640698
1518433660,8820.1,8800.01,8805.4,8718.6093,0.002282952,0.00166943,0.011640698,0.000612499,0.009336432,0.00995465,0.011640698
1518433680,8820,8797.45,8801.9,8706,0.002563243,0.002056374,0.013094418,0.000505828,0.01050425,0.011015392,0.013094418
1518433700,8820,8794.9,8798.9,8700.000002,0.002853927,0.002398027,0.013793103,0.000454809,0.010908046,0.011367816,0.013793103
1518433720,8820,8795.83,8805.4,8700.000002,0.002747893,0.001658073,0.013793103,0.001088016,0.011014942,0.012114942,0.013793103
1518433740,8820,8795.03,8805,8716,0.002839103,0.001703578,0.011932079,0.001133595,0.009067233,0.010211106,0.011932079
1518433760,8827.5,8791.28,8802,8716,0.004119992,0.002897069,0.012792565,0.00121939,0.008636989,0.009866911,0.012792565
1518433780,8827.5,8793.16,8801.2,8716,0.003905308,0.002988229,0.012792565,0.000914347,0.008852685,0.009775126,0.012792565
1518433800,8820,8791.7,8800.1,8696.95249,0.003218945,0.002261338,0.014148348,0.000955447,0.010894335,0.01186019,0.014148348
1518433820,8820,8783.61,8800,8713.804564,0.004142944,0.002272727,0.012187034,0.001865975,0.008010902,0.009891826,0.012187034
1518433840,8820,8783.19,8800,8716,0.00419096,0.002272727,0.011932079,0.001913883,0.007708811,0.009637448,0.011932079
1518433860,8820,8786.74,8793.2,8715.500002,0.003785249,0.00304781,0.011990132,0.000735199,0.008173943,0.008915151,0.011990132
1518433880,8820,8785.07,8793,8717.500002,0.003976064,0.003070624,0.011757958,0.000902668,0.007751075,0.00866074,0.011757958
1518433900,8820.1,8792.97,8800.5,8717.500002,0.003085419,0.002227146,0.011769429,0.000856366,0.008657298,0.009521078,0.011769429
1518433920,8820.2,8800,8801.9,8717.500002,0.002295455,0.002079097,0.0117809,0.000215909,0.009463722,0.009681675,0.0117809
1518433940,8820.2,8798,8802,8717.500002,0.002523301,0.002067712,0.0117809,0.000454649,0.009234299,0.009693146,0.0117809
1518433960,8820.2,8791.77,8804,8717.500002,0.003233706,0.001840073,0.0117809,0.001391074,0.008519644,0.009922569,0.0117809
1518433980,8827.5,8797.63,8805,8714.795188,0.003395233,0.002555366,0.012932583,0.000837726,0.009505078,0.010350767,0.012932583
1518434000,8827.5,8803.16,8822.9,8714.153744,0.002764916,0.000521371,0.013007144,0.002242377,0.010213987,0.012479268,0.013007144
1518434020,8827.5,8807.73,8821.7,8714.795188,0.002244619,0.00065747,0.012932583,0.001586107,0.010664027,0.012267048,0.012932583
1518434040,8820,8800.13,8823.8,8717.500002,0.002257921,0.000430839,0.011757958,0.002689733,0.009478635,0.012193863,0.012193863
1518434060,8827.5,8804.47,8823.9,8717.500002,0.002615717,0.000407983,0.012618296,0.002206834,0.009976484,0.012205334,0.012618296
1518434080,8830,8804.42,8824.7,8717.500002,0.002905359,0.000600587,0.012905076,0.002303389,0.009970748,0.012297103,0.012905076
1518434100,8838.64,8811,8827.9,8717.5,0.003136988,0.001216597,0.013896186,0.001918057,0.010725552,0.012664181,0.013896186
1518434120,8838.64,8806.34,8829.9,8701.153745,0.003667812,0.000989819,0.015800922,0.002675345,0.012088771,0.014796458,0.015800922
1518434140,8838.64,8793.76,8815,8701.153745,0.005103619,0.002681792,0.015800922,0.002415349,0.010642986,0.013084041,0.015800922
1518434160,8830,8800.95,8811.8,8708,0.00330078,0.002065412,0.014010106,0.001232821,0.010674093,0.011920073,0.014010106
1518434180,8822.8,8794,8810,8701.153745,0.00327496,0.001452894,0.013980474,0.001819422,0.010670568,0.012509405,0.013980474
1518434200,8822.8,8789.81,8792,8701.153745,0.00375321,0.003503185,0.013980474,0.000249152,0.010189023,0.010440714,0.013980474
1518434220,8820,8788.29,8800.1,8701.153744,0.00360821,0.002261338,0.013658678,0.001343834,0.010014334,0.011371625,0.013658678
1518434240,8822.8,8784.38,8800.1,8701.153744,0.004373672,0.002579516,0.013980474,0.00178954,0.009564968,0.011371625,0.013980474
1518434260,8822.8,8785,8804.2,8676.853744,0.004302789,0.002112628,0.016820182,0.002185544,0.012463764,0.014676547,0.016820182
1518434280,8822.8,8793.99,8801.8,8675.358869,0.003276101,0.002385876,0.016995393,0.000888107,0.013674493,0.014574744,0.016995393
1518434300,8822.8,8788.54,8797.7,8675.358869,0.003898258,0.002853018,0.016995393,0.001042266,0.013046277,0.014102141,0.016995393
1518434320,8822.8,8780.01,8794.4,8680.000001,0.004873571,0.003229328,0.016451613,0.00163895,0.011521889,0.013179723,0.016451613
1518434340,8820,8777.07,8793,8692.553767,0.004891154,0.003070624,0.014661541,0.001814956,0.009722831,0.011555434,0.014661541
1518434360,8820,8787.77,8794.4,8682,0.003667597,0.002910943,0.015894955,0.000754458,0.012182677,0.012946326,0.015894955
1518434380,8824,8785,8800.8,8692.553765,0.004439385,0.002636124,0.015121705,0.00179852,0.010635106,0.012452754,0.015121705
1518434400,8820,8788.88,8801,8692.553764,0.003540838,0.002158846,0.014661541,0.001379015,0.011081466,0.012475762,0.014661541
1518434420,8820,8788.83,8795.3,8678,0.003546547,0.002808318,0.016363217,0.000736162,0.012771376,0.013516939,0.016363217
1518434440,8820,8790,8795.1,8675.358869,0.003412969,0.002831122,0.01667264,0.000580205,0.013214569,0.013802441,0.01667264
1518434460,8820,8781.56,8790,8675,0.004377354,0.003412969,0.016714697,0.000961105,0.012283573,0.013256484,0.016714697
1518434480,8750,8760,8760,8675.35,0.001142857,0.001142857,0.00860484,0,0.009757531,0.009757531,0.009757531
1518434500,8774,8757.15,8760.1,8677,0.001924142,0.00158674,0.011178979,0.000336868,0.009237064,0.009577043,0.011178979
1518434520,8748.11,8765.84,8751.7,8675.34,0.002026723,0.000410374,0.008388144,0.001615686,0.010431868,0.00880196,0.010431868
1518434540,8748.11,8762.76,8761.1,8677,0.001674647,0.001484892,0.008195229,0.000189474,0.0098836,0.00969229,0.0098836
1518434560,8774,8762.63,8776.1,8675,0.001297556,0.000239344,0.011412104,0.00153721,0.010101441,0.011654179,0.011654179
1518434580,8774,8765.97,8763,8675,0.000916042,0.001255278,0.011412104,0.000338925,0.010486455,0.010144092,0.011412104
1518434600,8800,8754,8765.3,8675,0.005254741,0.003958792,0.014409222,0.001290838,0.009106628,0.010409222,0.014409222
1518434620,8800,8754,8760.1,8675,0.005254741,0.004554743,0.014409222,0.000696824,0.009106628,0.009809798,0.014409222
1518434640,8774,8752.05,8760.8,8666.258976,0.002507984,0.001506712,0.012432241,0.000999766,0.00989943,0.010909093,0.012432241
1518434660,8774,8751.02,8752,8666.258976,0.00262598,0.002513711,0.012432241,0.000111987,0.009780578,0.00989366,0.012432241
1518434680,8774,8732.9,8747.9,8666.00001,0.00470634,0.002983573,0.012462496,0.001717642,0.007719823,0.009450726,0.012462496
1518434700,8748.11,8705.78,8712.3,8666.027399,0.004862287,0.004110281,0.009471768,0.000748928,0.004587177,0.00533954,0.009471768
1518434720,8748.11,8709.77,8710.9,8667.00001,0.004401953,0.00427166,0.009358485,0.000129739,0.004934809,0.005065189,0.009358485
1518434740,8700.214575,8700.03,8702.1,8671.00001,2.12E-05,0.00021671,0.003369227,0.00023793,0.00334794,0.003586667,0.003586667
1518434760,8700.2,8700,8693,8671.00001,2.30E-05,0.000828253,0.003367546,0.000805246,0.00334448,0.002537192,0.003367546
1518434780,8705.12383,8675,8694.7,8677,0.003472488,0.001198872,0.003241193,0.002270893,0.000230548,0.002039876,0.003472488
1518434800,8730.12383,8709.68,8715.1,8695.41349,0.002347254,0.001723885,0.003991799,0.000622296,0.001640694,0.002264011,0.003991799
1518434820,8705,8714.62,8724,8695.413489,0.001105112,0.002182654,0.001102479,0.001076352,0.002208809,0.003287539,0.003287539
1518434840,8730,8709.62,8728,8695.3,0.002339941,0.000229148,0.003990662,0.00211031,0.001646867,0.003760652,0.003990662
1518434860,8709.12383,8691.61,8713.8,8692.853767,0.002015027,0.000536928,0.00187166,0.002553037,0.0001431,0.002409592,0.002553037
1518434880,8729,8692.01,8700,8689.999998,0.004255632,0.003333333,0.004487917,0.000919235,0.000231301,0.001150748,0.004487917
1518434900,8706,8697.84,8711.7,8687.999998,0.000938164,0.000654721,0.002071823,0.001593499,0.001132597,0.002727901,0.002727901
1518434920,8690,8718.81,8719.1,8685.31,0.003315305,0.003348677,0.000539992,3.33E-05,0.003857087,0.003890477,0.003890477
1518434940,8729,8710.84,8728,8685.31,0.002084759,0.000114574,0.005030333,0.001969959,0.002939446,0.004915196,0.005030333
1518434960,8700,8707.53,8720,8677.000004,0.000865517,0.002298851,0.002650685,0.001432094,0.003518497,0.004955629,0.004955629
1518434980,8700,8693.72,8702.7,8685.309998,0.000722361,0.000310345,0.001691362,0.00103293,0.000968302,0.002002232,0.002002232
1518435000,8700,8686.07,8700,8685.309998,0.001603717,0,0.001691362,0.001603717,8.75E-05,0.001691362,0.001691362
1518435020,8700,8714.47,8714.9,8684,0.001663218,0.001712644,0.001842469,4.93E-05,0.003508752,0.003558268,0.003558268
1518435040,8701,8718.21,8726.2,8684,0.001977934,0.002896219,0.001957623,0.000916473,0.003939429,0.004859512,0.004859512
1518435060,8701,8719.25,8728,8678,0.00209746,0.003103092,0.00265038,0.001003527,0.004753399,0.005761696,0.005761696
1518435080,8701,8719.7,8728,8677,0.002149178,0.003103092,0.002765933,0.000951868,0.004921056,0.005877607,0.005877607
1518435100,8702,8715.52,8728,8677,0.001553666,0.002987819,0.00288118,0.001431928,0.004439322,0.005877607,0.005877607
1518435120,8724,8715,8728.6,8677,0.001032702,0.000527281,0.005416619,0.001560528,0.004379394,0.005946756,0.005946756
1518435140,8724,8715.39,8728.7,8677,0.000987908,0.000538744,0.005416619,0.001527184,0.00442434,0.005958281,0.005958281
